batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,110.tpf,SAA,68,23,3,15.0,88.0,1.0,68,156,8,3,1,2.1384615384615384,3,1,2.2153846153846155,0.15,88.23529411764706,170,85,4988,1.6343895410008518,0.030872344970703125
Random,110.tpf,HS,68,23,3,15.0,88.0,1.0,68,156,8,3,1,2.1384615384615384,3,1,2.2153846153846155,0.15,88.23529411764706,170,85,3759,1.6343895410008518,0.024283409118652344
Random,111.tpf,SAA,71,59,3,4.0,45.0,2.0,71,167,9,3,1,2.2058823529411766,3,1,2.235294117647059,0.04,50.70422535211267,285,95,5447,469.4905704335397,0.06511902809143066
Random,111.tpf,HS,71,59,3,4.0,45.0,2.0,71,167,9,3,1,2.2058823529411766,3,1,2.235294117647059,0.04,50.70422535211267,285,95,1276,469.4905704335397,0.008011341094970703
Random,112.tpf,SAA,54,9,2,20.0,71.0,2.0,54,95,8,2,1,1.5098039215686274,2,1,1.5686274509803921,0.2,64.81481481481481,153,51,3003,45.879213796658114,0.016942262649536133
Random,112.tpf,HS,54,9,2,20.0,71.0,2.0,54,95,8,2,1,1.5098039215686274,2,1,1.5686274509803921,0.2,64.81481481481481,153,51,1467,45.879213796658114,0.0
Random,113.tpf,SAA,79,16,2,20.0,17.0,2.0,79,143,9,2,1,1.5263157894736843,2,1,1.5526315789473684,0.2,20.253164556962027,162,54,4835,273.8119585102655,0.017781734466552734
Random,113.tpf,HS,79,16,2,20.0,17.0,2.0,79,143,9,2,1,1.5263157894736843,2,1,1.5526315789473684,0.2,20.253164556962027,162,54,840,273.8119585102655,0.016741275787353516
Random,114.tpf,SAA,55,5,3,14.0,70.0,2.0,55,126,7,3,1,2.0576923076923075,3,1,2.0384615384615383,0.14,61.81818181818181,135,45,2892,126.43028474868844,0.027400732040405273
Random,114.tpf,HS,55,5,3,14.0,70.0,2.0,55,126,7,3,1,2.0576923076923075,3,1,2.0384615384615383,0.14,61.81818181818181,135,45,1407,126.43028474868844,0.0
Random,115.tpf,SAA,26,21,3,14.0,75.0,2.0,26,61,7,3,1,2.217391304347826,3,1,2.347826086956522,0.14,73.07692307692307,171,57,620,26.99171282992824,0.0
Random,115.tpf,HS,26,21,3,14.0,75.0,2.0,26,61,7,3,1,2.217391304347826,3,1,2.347826086956522,0.14,73.07692307692307,171,57,460,26.99171282992824,0.0
Random,116.tpf,SAA,29,5,3,13.0,90.0,2.0,29,64,7,3,1,2.0384615384615383,3,1,2.1923076923076925,0.13,79.3103448275862,129,43,1095,-0.0009630173050986096,0.007578134536743164
Random,116.tpf,HS,29,5,3,13.0,90.0,2.0,29,64,7,3,1,2.0384615384615383,3,1,2.1923076923076925,0.13,79.3103448275862,129,43,814,-0.0009630173050986096,0.0
Random,117.tpf,SAA,62,9,2,16.0,66.0,1.0,62,113,8,2,1,1.6101694915254237,2,1,1.5932203389830508,0.16,53.2258064516129,120,60,2356,106.9220430033217,0.0
Random,117.tpf,HS,62,9,2,16.0,66.0,1.0,62,113,8,2,1,1.6101694915254237,2,1,1.5932203389830508,0.16,53.2258064516129,120,60,1242,106.9220430033217,0.0
Random,118.tpf,SAA,62,41,2,7.0,90.0,2.0,62,115,9,2,1,1.576271186440678,2,1,1.6271186440677967,0.07,79.03225806451613,183,61,3122,75.53190632475402,0.033643484115600586
Random,118.tpf,HS,62,41,2,7.0,90.0,2.0,62,115,9,2,1,1.576271186440678,2,1,1.6271186440677967,0.07,79.03225806451613,183,61,2018,75.53190632475402,0.01620006561279297
Random,119.tpf,SAA,75,66,2,9.0,38.0,2.0,75,134,10,2,1,1.6111111111111112,2,1,1.6111111111111112,0.09,44.0,222,74,5813,358.25408852510753,0.029277324676513672
Random,119.tpf,HS,75,66,2,9.0,38.0,2.0,75,134,10,2,1,1.6111111111111112,2,1,1.6111111111111112,0.09,44.0,222,74,886,358.25408852510753,0.00854635238647461
Random,12.tpf,SAA,58,19,3,12.0,22.0,2.0,58,136,8,3,1,2.1454545454545455,3,1,2.2181818181818183,0.12,13.793103448275861,183,61,2172,302.61518503215973,0.0
Random,12.tpf,HS,58,19,3,12.0,22.0,2.0,58,136,8,3,1,2.1454545454545455,3,1,2.2181818181818183,0.12,13.793103448275861,183,61,314,302.61518503215973,0.01547694206237793
Random,120.tpf,SAA,34,14,3,15.0,13.0,1.0,34,75,7,3,1,2.096774193548387,3,1,2.032258064516129,0.15,11.76470588235294,80,40,962,230.73303545063928,0.0
Random,120.tpf,HS,34,14,3,15.0,13.0,1.0,34,75,7,3,1,2.096774193548387,3,1,2.032258064516129,0.15,11.76470588235294,80,40,218,230.73303545063928,0.0
Random,121.tpf,SAA,48,23,2,11.0,21.0,1.0,48,85,9,2,1,1.5777777777777777,2,1,1.5777777777777777,0.11,20.833333333333336,108,54,1410,311.3702883652648,0.015639781951904297
Random,121.tpf,HS,48,23,2,11.0,21.0,1.0,48,85,9,2,1,1.5777777777777777,2,1,1.5777777777777777,0.11,20.833333333333336,108,54,160,311.3702883652648,0.0
Random,122.tpf,SAA,35,4,2,6.0,17.0,2.0,35,62,7,2,1,1.40625,2,1,1.4375,0.06,8.571428571428571,84,28,735,716.4695152830219,0.0
Random,122.tpf,HS,35,4,2,6.0,17.0,2.0,35,62,7,2,1,1.40625,2,1,1.4375,0.06,8.571428571428571,84,28,116,716.4695152830219,0.0
