batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,750.tpf,HS,57,7,2,36.0,24.0,2.0,57,102,7,2,1,1.4814814814814814,2,1,1.5555555555555556,0.36,24.561403508771928,153,51,451,92.99320829996691,0.0019936561584472656
Random,750.tpf,RS,57,7,2,36.0,24.0,2.0,57,102,7,2,1,1.4814814814814814,2,1,1.5555555555555556,0.36,24.561403508771928,153,51,957,92.99211900562149,0.00398564338684082
Random,753.tpf,SAA,33,6,3,13.0,59.0,1.0,33,74,7,3,1,1.9333333333333333,3,1,2.1,0.13,66.66666666666666,68,34,1104,33.11310390968932,0.004986763000488281
Random,753.tpf,HS,33,6,3,13.0,59.0,1.0,33,74,7,3,1,1.9333333333333333,3,1,2.1,0.13,66.66666666666666,68,34,598,33.11310390968932,0.001993894577026367
Random,753.tpf,RS,33,6,3,13.0,59.0,1.0,33,74,7,3,1,1.9333333333333333,3,1,2.1,0.13,66.66666666666666,68,34,1010,33.11310390968932,0.003988742828369141
Random,754.tpf,SAA,63,11,2,16.0,61.0,1.0,63,115,9,2,1,1.6,2,1,1.6,0.16,58.730158730158735,106,53,3437,159.3466499629573,0.010970592498779297
Random,754.tpf,HS,63,11,2,16.0,61.0,1.0,63,115,9,2,1,1.6,2,1,1.6,0.16,58.730158730158735,106,53,1439,159.3466499629573,0.003989219665527344
Random,754.tpf,RS,63,11,2,16.0,61.0,1.0,63,115,9,2,1,1.6,2,1,1.6,0.16,58.730158730158735,106,53,5085,159.3466499629573,0.02692699432373047
Random,755.tpf,SAA,37,2,1,46.0,25.0,1.0,37,55,5,1,1,1.0,1,1,1.0,0.46,24.324324324324326,40,20,561,73.80354347237731,0.0029790401458740234
Random,755.tpf,HS,37,2,1,46.0,25.0,1.0,37,55,5,1,1,1.0,1,1,1.0,0.46,24.324324324324326,40,20,149,73.80354347237731,0.0009970664978027344
Random,755.tpf,RS,37,2,1,46.0,25.0,1.0,37,55,5,1,1,1.0,1,1,1.0,0.46,24.324324324324326,40,20,224,73.80354347237731,0.0009965896606445312
Random,756.tpf,SAA,74,15,2,17.0,89.0,1.0,74,135,9,2,1,1.5774647887323943,2,1,1.6056338028169015,0.17,91.8918918918919,94,47,5047,30.891024296626313,0.013962745666503906
Random,756.tpf,HS,74,15,2,17.0,89.0,1.0,74,135,9,2,1,1.5774647887323943,2,1,1.6056338028169015,0.17,91.8918918918919,94,47,3915,30.891024296626313,0.00997304916381836
Random,756.tpf,RS,74,15,2,17.0,89.0,1.0,74,135,9,2,1,1.5774647887323943,2,1,1.6056338028169015,0.17,91.8918918918919,94,47,16285,30.891024296626313,0.08178257942199707
Random,757.tpf,SAA,64,4,1,22.0,14.0,1.0,64,91,8,1,1,1.0,1,1,1.0,0.22,9.375,62,31,2337,383.9120489722273,0.007979393005371094
Random,757.tpf,HS,64,4,1,22.0,14.0,1.0,64,91,8,1,1,1.0,1,1,1.0,0.22,9.375,62,31,259,383.9120489722273,0.0009937286376953125
Random,757.tpf,RS,64,4,1,22.0,14.0,1.0,64,91,8,1,1,1.0,1,1,1.0,0.22,9.375,62,31,211,383.9120489722273,0.0010333061218261719
Random,758.tpf,SAA,22,3,1,24.0,85.0,1.5,22,31,6,1,1,1.0,1,1,1.0,0.24,63.63636363636363,55,22,283,45.30219432678291,0.001993417739868164
