,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
599,"['100', '10', '3', '20', '50']",dg278.tpf,RS,100,10,3,20,50,1,102,243,7,3,1,2.212121212121212,3,1,2.1818181818181817,0.2,50.98039215686274,112,56,42480,91.86551917648018,0.44750070571899414
600,"['100', '10', '3', '20', '50']",dg279.tpf,SAA,100,10,3,20,50,1,102,234,9,3,1,2.090909090909091,3,1,2.090909090909091,0.2,41.17647058823529,120,60,3690,271.7717661451418,0.03640484809875488
601,"['100', '10', '3', '20', '50']",dg279.tpf,HS,100,10,3,20,50,1,102,234,9,3,1,2.090909090909091,3,1,2.090909090909091,0.2,41.17647058823529,120,60,2765,271.7717661451418,0.0249788761138916
602,"['100', '10', '3', '20', '50']",dg279.tpf,RS,100,10,3,20,50,1,102,234,9,3,1,2.090909090909091,3,1,2.090909090909091,0.2,41.17647058823529,120,60,18638,271.7266211095016,0.19014215469360352
603,"['100', '10', '3', '20', '50']",dg28.tpf,SAA,100,10,3,20,50,1,102,221,10,3,1,1.898989898989899,3,1,1.9696969696969697,0.2,36.27450980392157,100,50,4786,227.356997715117,0.056841373443603516
604,"['100', '10', '3', '20', '50']",dg28.tpf,HS,100,10,3,20,50,1,102,221,10,3,1,1.898989898989899,3,1,1.9696969696969697,0.2,36.27450980392157,100,50,3240,227.356997715117,0.024524450302124023
605,"['100', '10', '3', '20', '50']",dg28.tpf,RS,100,10,3,20,50,1,102,221,10,3,1,1.898989898989899,3,1,1.9696969696969697,0.2,36.27450980392157,100,50,12165,227.356997715117,0.1119239330291748
606,"['100', '10', '3', '20', '50']",dg280.tpf,SAA,100,10,3,20,50,1,102,245,7,3,1,2.191919191919192,3,1,2.1616161616161618,0.2,40.19607843137255,102,51,4557,264.30835184434375,0.04742121696472168
607,"['100', '10', '3', '20', '50']",dg280.tpf,HS,100,10,3,20,50,1,102,245,7,3,1,2.191919191919192,3,1,2.1616161616161618,0.2,40.19607843137255,102,51,3436,264.30835184434375,0.02877974510192871
608,"['100', '10', '3', '20', '50']",dg280.tpf,RS,100,10,3,20,50,1,102,245,7,3,1,2.191919191919192,3,1,2.1616161616161618,0.2,40.19607843137255,102,51,13192,264.30835184434375,0.13685321807861328
