,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
1730,"['50', '10', '3', '20', '50']",dg617.tpf,RS,50,10,3,20,50,1,52,121,7,3,1,2.163265306122449,3,1,2.142857142857143,0.2,51.92307692307693,134,67,3718,92.56751754478297,0.019948482513427734
1731,"['50', '10', '3', '20', '50']",dg618.tpf,SAA,50,10,3,20,50,1,52,115,9,3,1,2.020408163265306,3,1,2.1020408163265305,0.2,51.92307692307693,114,57,1751,120.71420503606096,0.007978677749633789
1732,"['50', '10', '3', '20', '50']",dg618.tpf,HS,50,10,3,20,50,1,52,115,9,3,1,2.020408163265306,3,1,2.1020408163265305,0.2,51.92307692307693,114,57,1302,120.71420503606096,0.004984855651855469
1733,"['50', '10', '3', '20', '50']",dg618.tpf,RS,50,10,3,20,50,1,52,115,9,3,1,2.020408163265306,3,1,2.1020408163265305,0.2,51.92307692307693,114,57,6590,120.71420503606096,0.032912254333496094
1734,"['50', '10', '3', '20', '50']",dg619.tpf,SAA,50,10,3,20,50,1,52,115,8,3,1,2.0,3,1,2.0,0.2,50.0,106,53,1174,64.27038603337519,0.006979227066040039
1735,"['50', '10', '3', '20', '50']",dg619.tpf,HS,50,10,3,20,50,1,52,115,8,3,1,2.0,3,1,2.0,0.2,50.0,106,53,899,64.27038603337519,0.003988981246948242
1736,"['50', '10', '3', '20', '50']",dg619.tpf,RS,50,10,3,20,50,1,52,115,8,3,1,2.0,3,1,2.0,0.2,50.0,106,53,2954,64.27038603337519,0.02891993522644043
1737,"['50', '10', '3', '20', '50']",dg62.tpf,SAA,50,10,3,20,50,1,52,113,8,3,1,2.020408163265306,3,1,2.020408163265306,0.2,53.84615384615385,128,64,1240,98.4866159528076,0.005982160568237305
1738,"['50', '10', '3', '20', '50']",dg62.tpf,HS,50,10,3,20,50,1,52,113,8,3,1,2.020408163265306,3,1,2.020408163265306,0.2,53.84615384615385,128,64,945,98.4866159528076,0.002991914749145508
1739,"['50', '10', '3', '20', '50']",dg62.tpf,RS,50,10,3,20,50,1,52,113,8,3,1,2.020408163265306,3,1,2.020408163265306,0.2,53.84615384615385,128,61,1940,98.4866159528076,0.012964010238647461
1740,"['50', '10', '3', '20', '50']",dg620.tpf,SAA,50,10,3,20,50,1,52,121,7,3,1,2.0816326530612246,3,1,2.183673469387755,0.2,59.61538461538461,116,58,1757,67.99018056842635,0.007978200912475586
1741,"['50', '10', '3', '20', '50']",dg620.tpf,HS,50,10,3,20,50,1,52,121,7,3,1,2.0816326530612246,3,1,2.183673469387755,0.2,59.61538461538461,116,58,1302,67.99018056842635,0.00797581672668457
1742,"['50', '10', '3', '20', '50']",dg620.tpf,RS,50,10,3,20,50,1,52,121,7,3,1,2.0816326530612246,3,1,2.183673469387755,0.2,59.61538461538461,116,58,7504,67.99018056842635,0.0718088150024414
1743,"['50', '10', '3', '20', '50']",dg621.tpf,SAA,50,10,3,20,50,1,52,123,7,3,1,2.183673469387755,3,1,2.204081632653061,0.2,51.92307692307693,98,49,1768,177.96799677438415,0.009974002838134766
1744,"['50', '10', '3', '20', '50']",dg621.tpf,HS,50,10,3,20,50,1,52,123,7,3,1,2.183673469387755,3,1,2.204081632653061,0.2,51.92307692307693,98,49,1502,177.96799677438415,0.003988981246948242
1745,"['50', '10', '3', '20', '50']",dg621.tpf,RS,50,10,3,20,50,1,52,123,7,3,1,2.183673469387755,3,1,2.204081632653061,0.2,51.92307692307693,98,49,4137,177.96799677438415,0.022940635681152344
1746,"['50', '10', '3', '20', '50']",dg622.tpf,SAA,50,10,3,20,50,1,52,119,7,3,1,2.122448979591837,3,1,2.183673469387755,0.2,38.46153846153847,122,61,1354,46.34543838717488,0.0069806575775146484
1747,"['50', '10', '3', '20', '50']",dg622.tpf,HS,50,10,3,20,50,1,52,119,7,3,1,2.122448979591837,3,1,2.183673469387755,0.2,38.46153846153847,122,61,1014,46.34543838717488,0.0049860477447509766
1748,"['50', '10', '3', '20', '50']",dg622.tpf,RS,50,10,3,20,50,1,52,119,7,3,1,2.122448979591837,3,1,2.183673469387755,0.2,38.46153846153847,122,61,4318,46.34543838717488,0.021939516067504883
1749,"['50', '10', '3', '20', '50']",dg623.tpf,SAA,50,10,3,20,50,1,52,118,8,3,1,2.0816326530612246,3,1,2.183673469387755,0.2,30.76923076923077,130,65,1082,116.27794432977575,0.005984306335449219
1750,"['50', '10', '3', '20', '50']",dg623.tpf,HS,50,10,3,20,50,1,52,118,8,3,1,2.0816326530612246,3,1,2.183673469387755,0.2,30.76923076923077,130,65,662,116.27794432977575,0.005985736846923828
1751,"['50', '10', '3', '20', '50']",dg623.tpf,RS,50,10,3,20,50,1,52,118,8,3,1,2.0816326530612246,3,1,2.183673469387755,0.2,30.76923076923077,130,65,2532,116.27794432977575,0.017953872680664062
1752,"['50', '10', '3', '20', '50']",dg624.tpf,SAA,50,10,3,20,50,1,52,118,8,3,1,2.122448979591837,3,1,2.1020408163265305,0.2,53.84615384615385,130,65,2133,87.13960218272321,0.019942045211791992
1753,"['50', '10', '3', '20', '50']",dg624.tpf,HS,50,10,3,20,50,1,52,118,8,3,1,2.122448979591837,3,1,2.1020408163265305,0.2,53.84615384615385,130,65,1634,87.13960218272321,0.007976293563842773
1754,"['50', '10', '3', '20', '50']",dg624.tpf,RS,50,10,3,20,50,1,52,118,8,3,1,2.122448979591837,3,1,2.1020408163265305,0.2,53.84615384615385,130,65,4057,87.13960218272321,0.03390002250671387
1755,"['50', '10', '3', '20', '50']",dg625.tpf,SAA,50,10,3,20,50,1,52,122,8,3,1,2.183673469387755,3,1,2.163265306122449,0.2,50.0,112,56,1880,92.51410662489639,0.010970115661621094
1756,"['50', '10', '3', '20', '50']",dg625.tpf,HS,50,10,3,20,50,1,52,122,8,3,1,2.183673469387755,3,1,2.163265306122449,0.2,50.0,112,56,1520,92.51410662489639,0.008974552154541016
1757,"['50', '10', '3', '20', '50']",dg625.tpf,RS,50,10,3,20,50,1,52,122,8,3,1,2.183673469387755,3,1,2.163265306122449,0.2,50.0,112,55,2348,92.51410662489639,0.013962745666503906
