;batch;instance;algo;par_Vertices;par_Layer;par_Fan;par_DicountedRate;par_PercNeg;par_CP;vertices;edges;diameter;max in degree;min in degree;mean in degree;max out degree;min out degree;mean out degree;discounted Rate;negative activities;deadline;last task Early Finish;effort;NPV;time
59;['100', '10', '3', '20', '50'];dg26.tpf;RS;100;10;3;20;50;1;102;234;9;3;1;2.101010101010101;3;1;2.121212121212121;0.2;49.01960784313725;128;64;18002;186.1516537578798;0.09388065338134766
60;['100', '10', '3', '20', '50'];dg27.tpf;SAA;100;10;3;20;50;1;102;241;7;3;1;2.1414141414141414;3;1;2.1313131313131315;0.2;49.01960784313725;102;51;4998;223.65709824111562;0.035421133041381836
61;['100', '10', '3', '20', '50'];dg27.tpf;HS;100;10;3;20;50;1;102;241;7;3;1;2.1414141414141414;3;1;2.1313131313131315;0.2;49.01960784313725;102;51;3673;223.65709824111562;0.027435302734375
62;['100', '10', '3', '20', '50'];dg27.tpf;RS;100;10;3;20;50;1;102;241;7;3;1;2.1414141414141414;3;1;2.1313131313131315;0.2;49.01960784313725;102;51;11233;223.65709824111562;0.1081533432006836
63;['100', '10', '3', '20', '50'];dg28.tpf;SAA;100;10;3;20;50;1;102;243;8;3;1;2.1818181818181817;3;1;2.212121212121212;0.2;47.05882352941176;132;66;9126;158.4417595839354;0.08925533294677734
64;['100', '10', '3', '20', '50'];dg28.tpf;HS;100;10;3;20;50;1;102;243;8;3;1;2.1818181818181817;3;1;2.212121212121212;0.2;47.05882352941176;132;66;6961;158.4417595839354;0.043808937072753906
65;['100', '10', '3', '20', '50'];dg28.tpf;RS;100;10;3;20;50;1;102;243;8;3;1;2.1818181818181817;3;1;2.212121212121212;0.2;47.05882352941176;132;66;37731;158.4417595839354;0.4508857727050781
66;['100', '10', '3', '20', '50'];dg29.tpf;SAA;100;10;3;20;50;1;102;244;8;3;1;2.2222222222222223;3;1;2.1616161616161618;0.2;47.05882352941176;124;62;7058;244.55019734019257;0.049094200134277344
67;['100', '10', '3', '20', '50'];dg29.tpf;HS;100;10;3;20;50;1;102;244;8;3;1;2.2222222222222223;3;1;2.1616161616161618;0.2;47.05882352941176;124;62;5268;244.55019734019257;0.029110431671142578
68;['100', '10', '3', '20', '50'];dg29.tpf;RS;100;10;3;20;50;1;102;244;8;3;1;2.2222222222222223;3;1;2.1616161616161618;0.2;47.05882352941176;124;62;24482;244.55019734019257;0.2237541675567627
69;['100', '10', '3', '20', '50'];dg3.tpf;SAA;100;10;3;20;50;1;102;248;7;3;1;2.1616161616161618;3;1;2.2222222222222223;0.2;50.98039215686274;112;56;9545;128.77051215379444;0.10788297653198242
70;['100', '10', '3', '20', '50'];dg3.tpf;HS;100;10;3;20;50;1;102;248;7;3;1;2.1616161616161618;3;1;2.2222222222222223;0.2;50.98039215686274;112;56;7763;128.77051215379444;0.04796433448791504
71;['100', '10', '3', '20', '50'];dg3.tpf;RS;100;10;3;20;50;1;102;248;7;3;1;2.1616161616161618;3;1;2.2222222222222223;0.2;50.98039215686274;112;56;43291;128.77051215379444;0.3717775344848633
72;['100', '10', '3', '20', '50'];dg30.tpf;SAA;100;10;3;20;50;1;102;242;8;3;1;2.1414141414141414;3;1;2.1818181818181817;0.2;48.03921568627451;130;65;6842;184.81962011116732;0.0947577953338623
73;['100', '10', '3', '20', '50'];dg30.tpf;HS;100;10;3;20;50;1;102;242;8;3;1;2.1414141414141414;3;1;2.1818181818181817;0.2;48.03921568627451;130;65;5259;184.81962011116732;0.02666497230529785
74;['100', '10', '3', '20', '50'];dg30.tpf;RS;100;10;3;20;50;1;102;242;8;3;1;2.1414141414141414;3;1;2.1818181818181817;0.2;48.03921568627451;130;65;19020;184.81962011116732;0.2673149108886719
75;['100', '10', '3', '20', '50'];dg31.tpf;SAA;100;10;3;20;50;1;102;239;8;3;1;2.1414141414141414;3;1;2.191919191919192;0.2;41.17647058823529;118;59;4826;215.65296938773767;0.06526970863342285
76;['100', '10', '3', '20', '50'];dg31.tpf;HS;100;10;3;20;50;1;102;239;8;3;1;2.1414141414141414;3;1;2.191919191919192;0.2;41.17647058823529;118;59;3697;215.65296938773767;0.034511566162109375
77;['100', '10', '3', '20', '50'];dg31.tpf;RS;100;10;3;20;50;1;102;239;8;3;1;2.1414141414141414;3;1;2.191919191919192;0.2;41.17647058823529;118;59;17247;215.65296938773767;0.09965372085571289
78;['100', '10', '3', '20', '50'];dg32.tpf;SAA;100;10;3;20;50;1;102;240;8;3;1;2.121212121212121;3;1;2.1818181818181817;0.2;55.88235294117647;122;61;6945;203.99952528629066;0.04239296913146973
79;['100', '10', '3', '20', '50'];dg32.tpf;HS;100;10;3;20;50;1;102;240;8;3;1;2.121212121212121;3;1;2.1818181818181817;0.2;55.88235294117647;122;61;5814;203.99952528629066;0.025111913681030273
80;['100', '10', '3', '20', '50'];dg32.tpf;RS;100;10;3;20;50;1;102;240;8;3;1;2.121212121212121;3;1;2.1818181818181817;0.2;55.88235294117647;122;61;25529;203.99952528629066;0.30960512161254883
81;['100', '10', '3', '20', '50'];dg33.tpf;SAA;100;10;3;20;50;1;102;238;8;3;1;2.090909090909091;3;1;2.1414141414141414;0.2;46.07843137254902;114;57;5209;171.0751029093595;0.07574772834777832
82;['100', '10', '3', '20', '50'];dg33.tpf;HS;100;10;3;20;50;1;102;238;8;3;1;2.090909090909091;3;1;2.1414141414141414;0.2;46.07843137254902;114;57;4106;171.0751029093595;0.019433975219726562
83;['100', '10', '3', '20', '50'];dg33.tpf;RS;100;10;3;20;50;1;102;238;8;3;1;2.090909090909091;3;1;2.1414141414141414;0.2;46.07843137254902;114;57;19558;171.0751029093595;0.13936734199523926
84;['100', '10', '3', '20', '50'];dg34.tpf;SAA;100;10;3;20;50;1;102;240;8;3;1;2.1515151515151514;3;1;2.1616161616161618;0.2;32.35294117647059;132;66;7184;262.71244484347733;0.05601072311401367
85;['100', '10', '3', '20', '50'];dg34.tpf;HS;100;10;3;20;50;1;102;240;8;3;1;2.1515151515151514;3;1;2.1616161616161618;0.2;32.35294117647059;132;66;4473;262.71244484347733;0.02265310287475586
86;['100', '10', '3', '20', '50'];dg34.tpf;RS;100;10;3;20;50;1;102;240;8;3;1;2.1515151515151514;3;1;2.1616161616161618;0.2;32.35294117647059;132;66;20309;262.71244484347733;0.14395451545715332
87;['100', '10', '3', '20', '50'];dg35.tpf;SAA;100;10;3;20;50;1;102;234;8;3;1;2.0303030303030303;3;1;2.1313131313131315;0.2;50.98039215686274;106;53;5330;243.3152055722259;0.05593395233154297
88;['100', '10', '3', '20', '50'];dg35.tpf;HS;100;10;3;20;50;1;102;234;8;3;1;2.0303030303030303;3;1;2.1313131313131315;0.2;50.98039215686274;106;53;4309;243.3152055722259;0.03925824165344238
89;['100', '10', '3', '20', '50'];dg35.tpf;RS;100;10;3;20;50;1;102;234;8;3;1;2.0303030303030303;3;1;2.1313131313131315;0.2;50.98039215686274;106;53;37745;243.31519135073478;0.34073853492736816
90;['100', '10', '3', '20', '50'];dg36.tpf;SAA;100;10;3;20;50;1;102;236;8;3;1;2.101010101010101;3;1;2.1313131313131315;0.2;56.86274509803921;112;56;7020;107.97396180556701;0.032314300537109375
91;['100', '10', '3', '20', '50'];dg36.tpf;HS;100;10;3;20;50;1;102;236;8;3;1;2.101010101010101;3;1;2.1313131313131315;0.2;56.86274509803921;112;56;5493;107.97396180556701;0.02648615837097168
92;['100', '10', '3', '20', '50'];dg36.tpf;RS;100;10;3;20;50;1;102;236;8;3;1;2.101010101010101;3;1;2.1313131313131315;0.2;56.86274509803921;112;56;34741;107.97396180556701;0.19234108924865723
93;['100', '10', '3', '20', '50'];dg37.tpf;SAA;100;10;3;20;50;1;102;244;9;3;1;2.2222222222222223;3;1;2.191919191919192;0.2;47.05882352941176;120;60;5860;161.899849191089;0.07455849647521973
94;['100', '10', '3', '20', '50'];dg37.tpf;HS;100;10;3;20;50;1;102;244;9;3;1;2.2222222222222223;3;1;2.191919191919192;0.2;47.05882352941176;120;60;4282;161.899849191089;0.04301881790161133
95;['100', '10', '3', '20', '50'];dg37.tpf;RS;100;10;3;20;50;1;102;244;9;3;1;2.2222222222222223;3;1;2.191919191919192;0.2;47.05882352941176;120;60;41245;161.899849191089;0.2342205047607422
96;['100', '10', '3', '20', '50'];dg38.tpf;SAA;100;10;3;20;50;1;102;243;7;3;1;2.1616161616161618;3;1;2.1717171717171717;0.2;45.09803921568628;112;56;4180;249.25333548243444;0.019141674041748047
97;['100', '10', '3', '20', '50'];dg38.tpf;HS;100;10;3;20;50;1;102;243;7;3;1;2.1616161616161618;3;1;2.1717171717171717;0.2;45.09803921568628;112;56;3473;249.25333548243444;0.03890037536621094
98;['100', '10', '3', '20', '50'];dg38.tpf;RS;100;10;3;20;50;1;102;243;7;3;1;2.1616161616161618;3;1;2.1717171717171717;0.2;45.09803921568628;112;56;25085;249.25333548243444;0.3007087707519531
99;['100', '10', '3', '20', '50'];dg39.tpf;SAA;100;10;3;20;50;1;102;240;8;3;1;2.121212121212121;3;1;2.1616161616161618;0.2;47.05882352941176;112;56;4511;221.38514147878323;0.02393174171447754
100;['100', '10', '3', '20', '50'];dg39.tpf;HS;100;10;3;20;50;1;102;240;8;3;1;2.121212121212121;3;1;2.1616161616161618;0.2;47.05882352941176;112;56;3923;221.38514147878323;0.01600027084350586
101;['100', '10', '3', '20', '50'];dg39.tpf;RS;100;10;3;20;50;1;102;240;8;3;1;2.121212121212121;3;1;2.1616161616161618;0.2;47.05882352941176;112;56;26510;221.38514147878323;0.2093820571899414
102;['100', '10', '3', '20', '50'];dg4.tpf;SAA;100;10;3;20;50;1;102;243;8;3;1;2.1717171717171717;3;1;2.1818181818181817;0.2;36.27450980392157;136;68;3384;316.1113283299496;0.01598834991455078
103;['100', '10', '3', '20', '50'];dg4.tpf;HS;100;10;3;20;50;1;102;243;8;3;1;2.1717171717171717;3;1;2.1818181818181817;0.2;36.27450980392157;136;68;2537;316.1113283299496;0.013711929321289062
104;['100', '10', '3', '20', '50'];dg4.tpf;RS;100;10;3;20;50;1;102;243;8;3;1;2.1717171717171717;3;1;2.1818181818181817;0.2;36.27450980392157;136;68;17233;315.6639404673534;0.20906543731689453
105;['100', '10', '3', '20', '50'];dg40.tpf;SAA;100;10;3;20;50;1;102;236;8;3;1;2.101010101010101;3;1;2.111111111111111;0.2;51.9607843137255;134;67;4571;135.99936716980756;0.036330461502075195
106;['100', '10', '3', '20', '50'];dg40.tpf;HS;100;10;3;20;50;1;102;236;8;3;1;2.101010101010101;3;1;2.111111111111111;0.2;51.9607843137255;134;67;3962;135.99936716980756;0.025536298751831055
107;['100', '10', '3', '20', '50'];dg40.tpf;RS;100;10;3;20;50;1;102;236;8;3;1;2.101010101010101;3;1;2.111111111111111;0.2;51.9607843137255;134;67;41468;135.99936716980756;0.45891761779785156
108;['100', '10', '3', '20', '50'];dg41.tpf;SAA;100;10;3;20;50;1;102;240;8;3;1;2.1818181818181817;3;1;2.1414141414141414;0.2;50.98039215686274;116;58;8097;121.36527231231008;0.1016848087310791
109;['100', '10', '3', '20', '50'];dg41.tpf;HS;100;10;3;20;50;1;102;240;8;3;1;2.1818181818181817;3;1;2.1414141414141414;0.2;50.98039215686274;116;58;6047;121.36527231231008;0.05037569999694824
110;['100', '10', '3', '20', '50'];dg41.tpf;RS;100;10;3;20;50;1;102;240;8;3;1;2.1818181818181817;3;1;2.1414141414141414;0.2;50.98039215686274;116;58;45267;121.36527231231008;0.30499267578125
111;['100', '10', '3', '20', '50'];dg42.tpf;SAA;100;10;3;20;50;1;102;247;8;3;1;2.2222222222222223;3;1;2.2323232323232323;0.2;53.92156862745098;136;68;7805;97.2645153836899;0.09371829032897949
112;['100', '10', '3', '20', '50'];dg42.tpf;HS;100;10;3;20;50;1;102;247;8;3;1;2.2222222222222223;3;1;2.2323232323232323;0.2;53.92156862745098;136;68;6215;97.2645153836899;0.06334161758422852
113;['100', '10', '3', '20', '50'];dg42.tpf;RS;100;10;3;20;50;1;102;247;8;3;1;2.2222222222222223;3;1;2.2323232323232323;0.2;53.92156862745098;136;68;29676;97.2645153836899;0.3363001346588135
114;['100', '10', '3', '20', '50'];dg43.tpf;SAA;100;10;3;20;50;1;102;241;7;3;1;2.121212121212121;3;1;2.1313131313131315;0.2;43.13725490196079;122;61;3907;280.7711568217536;0.027220487594604492
115;['100', '10', '3', '20', '50'];dg43.tpf;HS;100;10;3;20;50;1;102;241;7;3;1;2.121212121212121;3;1;2.1313131313131315;0.2;43.13725490196079;122;61;3131;280.7711568217536;0.023980379104614258
116;['100', '10', '3', '20', '50'];dg43.tpf;RS;100;10;3;20;50;1;102;241;7;3;1;2.121212121212121;3;1;2.1313131313131315;0.2;43.13725490196079;122;61;12548;279.57870936070765;0.1255180835723877
117;['100', '10', '3', '20', '50'];dg44.tpf;SAA;100;10;3;20;50;1;102;243;8;3;1;2.1515151515151514;3;1;2.1818181818181817;0.2;46.07843137254902;122;61;6445;107.76642140047886;0.0829629898071289
118;['100', '10', '3', '20', '50'];dg44.tpf;HS;100;10;3;20;50;1;102;243;8;3;1;2.1515151515151514;3;1;2.1818181818181817;0.2;46.07843137254902;122;61;5104;107.76642140047886;0.04074525833129883
119;['100', '10', '3', '20', '50'];dg44.tpf;RS;100;10;3;20;50;1;102;243;8;3;1;2.1515151515151514;3;1;2.1818181818181817;0.2;46.07843137254902;122;61;21064;107.76642140047886;0.23471999168395996
120;['100', '10', '3', '20', '50'];dg45.tpf;SAA;100;10;3;20;50;1;102;238;8;3;1;2.1414141414141414;3;1;2.1515151515151514;0.2;53.92156862745098;142;71;5402;67.70464807148798;0.04153633117675781
121;['100', '10', '3', '20', '50'];dg45.tpf;HS;100;10;3;20;50;1;102;238;8;3;1;2.1414141414141414;3;1;2.1515151515151514;0.2;53.92156862745098;142;71;4469;67.70464807148798;0.01601552963256836
122;['100', '10', '3', '20', '50'];dg45.tpf;RS;100;10;3;20;50;1;102;238;8;3;1;2.1414141414141414;3;1;2.1515151515151514;0.2;53.92156862745098;142;71;45405;67.70464807148798;0.547466516494751
123;['100', '10', '3', '20', '50'];dg46.tpf;SAA;100;10;3;20;50;1;102;233;8;3;1;2.0505050505050506;3;1;2.101010101010101;0.2;58.82352941176471;146;73;7412;82.76004691964904;0.05445098876953125
124;['100', '10', '3', '20', '50'];dg46.tpf;HS;100;10;3;20;50;1;102;233;8;3;1;2.0505050505050506;3;1;2.101010101010101;0.2;58.82352941176471;146;73;6389;82.76004691964904;0.030770540237426758
125;['100', '10', '3', '20', '50'];dg46.tpf;RS;100;10;3;20;50;1;102;233;8;3;1;2.0505050505050506;3;1;2.101010101010101;0.2;58.82352941176471;146;73;12934;82.76004691964904;0.15792632102966309
