batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['40', '5', '2', '10', '0', '1']",dg17.tpf,RS,40,5,2,10,0,1,42,73,8,2,1,1.5384615384615385,2,1,1.4871794871794872,0.1,0.0,88,36,42,600.6741928275369,0.0
"['40', '5', '2', '10', '0', '1']",dg18.tpf,SAA,40,5,2,10,0,1,42,74,7,2,1,1.5128205128205128,2,1,1.4871794871794872,0.1,0.0,76,38,85,561.4302122567151,0.0
"['40', '5', '2', '10', '0', '1']",dg18.tpf,HS,40,5,2,10,0,1,42,74,7,2,1,1.5128205128205128,2,1,1.4871794871794872,0.1,0.0,76,38,42,561.4302122567151,0.0
"['40', '5', '2', '10', '0', '1']",dg18.tpf,RS,40,5,2,10,0,1,42,74,7,2,1,1.5128205128205128,2,1,1.4871794871794872,0.1,0.0,76,36,42,561.4302122567151,0.0
"['40', '5', '2', '10', '0', '1']",dg19.tpf,SAA,40,5,2,10,0,1,42,77,8,2,1,1.5897435897435896,2,1,1.564102564102564,0.1,0.0,84,42,84,441.1931531872178,0.0
"['40', '5', '2', '10', '0', '1']",dg19.tpf,HS,40,5,2,10,0,1,42,77,8,2,1,1.5897435897435896,2,1,1.564102564102564,0.1,0.0,84,42,42,441.1931531872178,0.0
"['40', '5', '2', '10', '0', '1']",dg19.tpf,RS,40,5,2,10,0,1,42,77,8,2,1,1.5897435897435896,2,1,1.564102564102564,0.1,0.0,84,42,42,441.1931531872178,0.0
"['40', '5', '2', '10', '0', '1']",dg2.tpf,SAA,40,5,2,10,0,1,42,73,7,2,1,1.3846153846153846,2,1,1.435897435897436,0.1,0.0,78,39,73,594.655053106808,0.0
"['40', '5', '2', '10', '0', '1']",dg2.tpf,HS,40,5,2,10,0,1,42,73,7,2,1,1.3846153846153846,2,1,1.435897435897436,0.1,0.0,78,39,42,594.655053106808,0.0
"['40', '5', '2', '10', '0', '1']",dg2.tpf,RS,40,5,2,10,0,1,42,73,7,2,1,1.3846153846153846,2,1,1.435897435897436,0.1,0.0,78,39,42,594.655053106808,0.0
"['40', '5', '2', '10', '0', '1']",dg20.tpf,SAA,40,5,2,10,0,1,42,73,7,2,1,1.4102564102564104,2,1,1.3333333333333333,0.1,0.0,88,44,72,751.5881080131846,0.0
"['40', '5', '2', '10', '0', '1']",dg20.tpf,HS,40,5,2,10,0,1,42,73,7,2,1,1.4102564102564104,2,1,1.3333333333333333,0.1,0.0,88,44,42,751.5881080131846,0.0
