batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['160', '5', '2', '10', '0', '1']",dg20.tpf,HS,160,5,2,10,0,1,162,303,8,2,1,1.5408805031446542,2,1,1.5660377358490567,0.1,0.0,88,44,162,2044.9734263075543,0.0
"['160', '5', '2', '10', '0', '1']",dg21.tpf,SAA,160,5,2,10,0,1,162,299,8,2,1,1.5723270440251573,2,1,1.528301886792453,0.1,0.0,82,41,312,1993.5507101038154,0.0
"['160', '5', '2', '10', '0', '1']",dg21.tpf,HS,160,5,2,10,0,1,162,299,8,2,1,1.5723270440251573,2,1,1.528301886792453,0.1,0.0,82,41,162,1993.5507101038154,0.0
"['160', '5', '2', '10', '0', '1']",dg22.tpf,SAA,160,5,2,10,0,1,162,304,7,2,1,1.559748427672956,2,1,1.5408805031446542,0.1,0.0,78,39,294,1932.2686497514253,0.0033638477325439453
"['160', '5', '2', '10', '0', '1']",dg22.tpf,HS,160,5,2,10,0,1,162,304,7,2,1,1.559748427672956,2,1,1.5408805031446542,0.1,0.0,78,39,162,1932.2686497514253,0.0
"['160', '5', '2', '10', '0', '1']",dg23.tpf,SAA,160,5,2,10,0,1,162,305,8,2,1,1.578616352201258,2,1,1.559748427672956,0.1,0.0,86,43,307,2137.498399784739,0.016756534576416016
"['160', '5', '2', '10', '0', '1']",dg23.tpf,HS,160,5,2,10,0,1,162,305,8,2,1,1.578616352201258,2,1,1.559748427672956,0.1,0.0,86,43,162,2137.498399784739,0.0
"['160', '5', '2', '10', '0', '1']",dg24.tpf,SAA,160,5,2,10,0,1,162,305,8,2,1,1.5471698113207548,2,1,1.5345911949685536,0.1,0.0,80,40,285,2083.6097032736716,0.0
"['160', '5', '2', '10', '0', '1']",dg24.tpf,HS,160,5,2,10,0,1,162,305,8,2,1,1.5471698113207548,2,1,1.5345911949685536,0.1,0.0,80,40,162,2083.6097032736716,0.0
"['160', '5', '2', '10', '0', '1']",dg25.tpf,SAA,160,5,2,10,0,1,162,304,7,2,1,1.5345911949685536,2,1,1.559748427672956,0.1,0.0,82,41,296,1931.141532916383,0.009209871292114258
"['160', '5', '2', '10', '0', '1']",dg25.tpf,HS,160,5,2,10,0,1,162,304,7,2,1,1.5345911949685536,2,1,1.559748427672956,0.1,0.0,82,41,162,1931.141532916383,0.0
"['160', '5', '2', '10', '0', '1']",dg26.tpf,SAA,160,5,2,10,0,1,162,297,7,2,1,1.5031446540880504,2,1,1.5031446540880504,0.1,0.0,82,41,293,2185.658016031177,0.03354692459106445
"['160', '5', '2', '10', '0', '1']",dg26.tpf,HS,160,5,2,10,0,1,162,297,7,2,1,1.5031446540880504,2,1,1.5031446540880504,0.1,0.0,82,41,162,2185.658016031177,0.0
"['160', '5', '2', '10', '0', '1']",dg27.tpf,SAA,160,5,2,10,0,1,162,300,9,2,1,1.5660377358490567,2,1,1.5471698113207548,0.1,0.0,86,43,309,1907.7354168472627,0.0009989738464355469
"['160', '5', '2', '10', '0', '1']",dg27.tpf,HS,160,5,2,10,0,1,162,300,9,2,1,1.5660377358490567,2,1,1.5471698113207548,0.1,0.0,86,43,162,1907.7354168472627,0.0
"['160', '5', '2', '10', '0', '1']",dg28.tpf,SAA,160,5,2,10,0,1,162,301,8,2,1,1.5660377358490567,2,1,1.5408805031446542,0.1,0.0,80,40,306,2386.827788066533,0.0156707763671875
"['160', '5', '2', '10', '0', '1']",dg28.tpf,HS,160,5,2,10,0,1,162,301,8,2,1,1.5660377358490567,2,1,1.5408805031446542,0.1,0.0,80,40,162,2386.827788066533,0.0
"['160', '5', '2', '10', '0', '1']",dg29.tpf,SAA,160,5,2,10,0,1,162,304,9,2,1,1.5723270440251573,2,1,1.578616352201258,0.1,0.0,88,44,309,2015.1345277207372,0.0
"['160', '5', '2', '10', '0', '1']",dg29.tpf,HS,160,5,2,10,0,1,162,304,9,2,1,1.5723270440251573,2,1,1.578616352201258,0.1,0.0,88,44,162,2015.1345277207372,0.0
"['160', '5', '2', '10', '0', '1']",dg3.tpf,SAA,160,5,2,10,0,1,162,293,8,2,1,1.4968553459119496,2,1,1.490566037735849,0.1,0.0,76,38,308,2180.217168264592,0.0046749114990234375
"['160', '5', '2', '10', '0', '1']",dg3.tpf,HS,160,5,2,10,0,1,162,293,8,2,1,1.4968553459119496,2,1,1.490566037735849,0.1,0.0,76,38,162,2180.217168264592,0.0
"['160', '5', '2', '10', '0', '1']",dg30.tpf,SAA,160,5,2,10,0,1,162,302,8,2,1,1.5974842767295598,2,1,1.5471698113207548,0.1,0.0,88,44,306,2059.2528864518904,0.00805211067199707
"['160', '5', '2', '10', '0', '1']",dg30.tpf,HS,160,5,2,10,0,1,162,302,8,2,1,1.5974842767295598,2,1,1.5471698113207548,0.1,0.0,88,44,162,2059.2528864518904,0.0
"['160', '5', '2', '10', '0', '1']",dg31.tpf,SAA,160,5,2,10,0,1,162,303,9,2,1,1.5471698113207548,2,1,1.5534591194968554,0.1,0.0,84,42,310,2159.62186474733,0.0
"['160', '5', '2', '10', '0', '1']",dg31.tpf,HS,160,5,2,10,0,1,162,303,9,2,1,1.5471698113207548,2,1,1.5534591194968554,0.1,0.0,84,42,162,2159.62186474733,0.015683650970458984
"['160', '5', '2', '10', '0', '1']",dg32.tpf,SAA,160,5,2,10,0,1,162,298,8,2,1,1.5471698113207548,2,1,1.528301886792453,0.1,0.0,90,45,292,2314.8461301710813,0.0
"['160', '5', '2', '10', '0', '1']",dg32.tpf,HS,160,5,2,10,0,1,162,298,8,2,1,1.5471698113207548,2,1,1.528301886792453,0.1,0.0,90,45,162,2314.8461301710813,0.0010318756103515625
"['160', '5', '2', '10', '0', '1']",dg33.tpf,SAA,160,5,2,10,0,1,162,301,9,2,1,1.559748427672956,2,1,1.5974842767295598,0.1,0.0,92,46,326,1916.8403855208562,0.017559051513671875
"['160', '5', '2', '10', '0', '1']",dg33.tpf,HS,160,5,2,10,0,1,162,301,9,2,1,1.559748427672956,2,1,1.5974842767295598,0.1,0.0,92,46,162,1916.8403855208562,0.0
"['160', '5', '2', '10', '0', '1']",dg34.tpf,SAA,160,5,2,10,0,1,162,301,8,2,1,1.528301886792453,2,1,1.509433962264151,0.1,0.0,90,45,285,2166.1262788688473,0.015626192092895508
"['160', '5', '2', '10', '0', '1']",dg34.tpf,HS,160,5,2,10,0,1,162,301,8,2,1,1.528301886792453,2,1,1.509433962264151,0.1,0.0,90,45,162,2166.1262788688473,0.0
"['160', '5', '2', '10', '0', '1']",dg35.tpf,SAA,160,5,2,10,0,1,162,298,8,2,1,1.559748427672956,2,1,1.559748427672956,0.1,0.0,92,46,315,1741.4340249017043,0.0
"['160', '5', '2', '10', '0', '1']",dg35.tpf,HS,160,5,2,10,0,1,162,298,8,2,1,1.559748427672956,2,1,1.559748427672956,0.1,0.0,92,46,162,1741.4340249017043,0.0
"['160', '5', '2', '10', '0', '1']",dg36.tpf,SAA,160,5,2,10,0,1,162,303,8,2,1,1.5534591194968554,2,1,1.5849056603773586,0.1,0.0,88,44,311,2079.8487539739012,0.0009970664978027344
"['160', '5', '2', '10', '0', '1']",dg36.tpf,HS,160,5,2,10,0,1,162,303,8,2,1,1.5534591194968554,2,1,1.5849056603773586,0.1,0.0,88,44,162,2079.8487539739012,0.0
"['160', '5', '2', '10', '0', '1']",dg37.tpf,SAA,160,5,2,10,0,1,162,297,8,2,1,1.4842767295597483,2,1,1.559748427672956,0.1,0.0,76,38,301,1986.433952546542,0.0
"['160', '5', '2', '10', '0', '1']",dg37.tpf,HS,160,5,2,10,0,1,162,297,8,2,1,1.4842767295597483,2,1,1.559748427672956,0.1,0.0,76,38,162,1986.433952546542,0.00319671630859375
"['160', '5', '2', '10', '0', '1']",dg38.tpf,SAA,160,5,2,10,0,1,162,302,9,2,1,1.578616352201258,2,1,1.5660377358490567,0.1,0.0,82,41,320,1837.1776141659213,0.0
"['160', '5', '2', '10', '0', '1']",dg38.tpf,HS,160,5,2,10,0,1,162,302,9,2,1,1.578616352201258,2,1,1.5660377358490567,0.1,0.0,82,41,162,1837.1776141659213,0.0
"['160', '5', '2', '10', '0', '1']",dg39.tpf,SAA,160,5,2,10,0,1,162,299,8,2,1,1.5031446540880504,2,1,1.4842767295597483,0.1,0.0,74,37,292,2291.9361341222975,0.0
"['160', '5', '2', '10', '0', '1']",dg39.tpf,HS,160,5,2,10,0,1,162,299,8,2,1,1.5031446540880504,2,1,1.4842767295597483,0.1,0.0,74,37,162,2291.9361341222975,0.0
"['160', '5', '2', '10', '0', '1']",dg4.tpf,SAA,160,5,2,10,0,1,162,302,7,2,1,1.5345911949685536,2,1,1.5471698113207548,0.1,0.0,78,39,296,2109.3345342521934,0.0
"['160', '5', '2', '10', '0', '1']",dg4.tpf,HS,160,5,2,10,0,1,162,302,7,2,1,1.5345911949685536,2,1,1.5471698113207548,0.1,0.0,78,39,162,2109.3345342521934,0.0
"['160', '5', '2', '10', '0', '1']",dg40.tpf,SAA,160,5,2,10,0,1,162,297,7,2,1,1.5345911949685536,2,1,1.5157232704402517,0.1,0.0,94,47,309,2228.9686871672616,0.0
"['160', '5', '2', '10', '0', '1']",dg40.tpf,HS,160,5,2,10,0,1,162,297,7,2,1,1.5345911949685536,2,1,1.5157232704402517,0.1,0.0,94,47,162,2228.9686871672616,0.0
"['160', '5', '2', '10', '0', '1']",dg41.tpf,SAA,160,5,2,10,0,1,162,303,7,2,1,1.5471698113207548,2,1,1.559748427672956,0.1,0.0,76,38,305,1950.2481657121764,0.015625953674316406
"['160', '5', '2', '10', '0', '1']",dg41.tpf,HS,160,5,2,10,0,1,162,303,7,2,1,1.5471698113207548,2,1,1.559748427672956,0.1,0.0,76,38,162,1950.2481657121764,0.0
"['160', '5', '2', '10', '0', '1']",dg42.tpf,SAA,160,5,2,10,0,1,162,303,8,2,1,1.5408805031446542,2,1,1.559748427672956,0.1,0.0,82,41,300,1991.923037781982,0.0033724308013916016
"['160', '5', '2', '10', '0', '1']",dg42.tpf,HS,160,5,2,10,0,1,162,303,8,2,1,1.5408805031446542,2,1,1.559748427672956,0.1,0.0,82,41,162,1991.923037781982,0.0
"['160', '5', '2', '10', '0', '1']",dg43.tpf,SAA,160,5,2,10,0,1,162,298,9,2,1,1.528301886792453,2,1,1.5220125786163523,0.1,0.0,86,43,301,2020.5967468707577,0.0
"['160', '5', '2', '10', '0', '1']",dg43.tpf,HS,160,5,2,10,0,1,162,298,9,2,1,1.528301886792453,2,1,1.5220125786163523,0.1,0.0,86,43,162,2020.5967468707577,0.0
"['160', '5', '2', '10', '0', '1']",dg44.tpf,SAA,160,5,2,10,0,1,162,298,8,2,1,1.4968553459119496,2,1,1.5220125786163523,0.1,0.0,80,40,299,2146.694477720127,0.0
"['160', '5', '2', '10', '0', '1']",dg44.tpf,HS,160,5,2,10,0,1,162,298,8,2,1,1.4968553459119496,2,1,1.5220125786163523,0.1,0.0,80,40,162,2146.694477720127,0.0
"['160', '5', '2', '10', '0', '1']",dg45.tpf,SAA,160,5,2,10,0,1,162,300,7,2,1,1.528301886792453,2,1,1.528301886792453,0.1,0.0,90,45,298,2160.3213498724067,0.0
"['160', '5', '2', '10', '0', '1']",dg45.tpf,HS,160,5,2,10,0,1,162,300,7,2,1,1.528301886792453,2,1,1.528301886792453,0.1,0.0,90,45,162,2160.3213498724067,0.0
"['160', '5', '2', '10', '0', '1']",dg46.tpf,SAA,160,5,2,10,0,1,162,302,8,2,1,1.5534591194968554,2,1,1.5345911949685536,0.1,0.0,80,40,295,2050.837857782591,0.0
"['160', '5', '2', '10', '0', '1']",dg46.tpf,HS,160,5,2,10,0,1,162,302,8,2,1,1.5534591194968554,2,1,1.5345911949685536,0.1,0.0,80,40,162,2050.837857782591,0.0
"['160', '5', '2', '10', '0', '1']",dg47.tpf,SAA,160,5,2,10,0,1,162,303,8,2,1,1.5345911949685536,2,1,1.559748427672956,0.1,0.0,90,45,304,2091.257597521024,0.004042148590087891
"['160', '5', '2', '10', '0', '1']",dg47.tpf,HS,160,5,2,10,0,1,162,303,8,2,1,1.5345911949685536,2,1,1.559748427672956,0.1,0.0,90,45,162,2091.257597521024,0.0
"['160', '5', '2', '10', '0', '1']",dg48.tpf,SAA,160,5,2,10,0,1,162,294,9,2,1,1.509433962264151,2,1,1.509433962264151,0.1,0.0,84,42,314,1983.4123433748089,0.01716923713684082
"['160', '5', '2', '10', '0', '1']",dg48.tpf,HS,160,5,2,10,0,1,162,294,9,2,1,1.509433962264151,2,1,1.509433962264151,0.1,0.0,84,42,162,1983.4123433748089,0.0
"['160', '5', '2', '10', '0', '1']",dg49.tpf,SAA,160,5,2,10,0,1,162,300,8,2,1,1.5408805031446542,2,1,1.5534591194968554,0.1,0.0,84,42,303,2020.222164549153,0.0
"['160', '5', '2', '10', '0', '1']",dg49.tpf,HS,160,5,2,10,0,1,162,300,8,2,1,1.5408805031446542,2,1,1.5534591194968554,0.1,0.0,84,42,162,2020.222164549153,0.0
"['160', '5', '2', '10', '0', '1']",dg5.tpf,SAA,160,5,2,10,0,1,162,297,9,2,1,1.5408805031446542,2,1,1.5534591194968554,0.1,0.0,84,42,315,2133.809213696538,0.0
"['160', '5', '2', '10', '0', '1']",dg5.tpf,HS,160,5,2,10,0,1,162,297,9,2,1,1.5408805031446542,2,1,1.5534591194968554,0.1,0.0,84,42,162,2133.809213696538,0.0
"['160', '5', '2', '10', '0', '1']",dg50.tpf,SAA,160,5,2,10,0,1,162,301,8,2,1,1.509433962264151,2,1,1.5723270440251573,0.1,0.0,88,44,306,1996.2407150038866,0.003912687301635742
"['160', '5', '2', '10', '0', '1']",dg50.tpf,HS,160,5,2,10,0,1,162,301,8,2,1,1.509433962264151,2,1,1.5723270440251573,0.1,0.0,88,44,162,1996.2407150038866,0.0
"['160', '5', '2', '10', '0', '1']",dg6.tpf,SAA,160,5,2,10,0,1,162,298,9,2,1,1.5471698113207548,2,1,1.5471698113207548,0.1,0.0,90,45,310,2030.5583525420875,0.0
"['160', '5', '2', '10', '0', '1']",dg6.tpf,HS,160,5,2,10,0,1,162,298,9,2,1,1.5471698113207548,2,1,1.5471698113207548,0.1,0.0,90,45,162,2030.5583525420875,0.0
"['160', '5', '2', '10', '0', '1']",dg7.tpf,SAA,160,5,2,10,0,1,162,299,7,2,1,1.5220125786163523,2,1,1.5345911949685536,0.1,0.0,94,47,298,2254.4141839701256,0.0
