batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,dg01_60_115.tpf,SAA,60,40,CACULATED_DEGREE,8.0,93.0,E2,60,116,22,5,1,1.8245614035087718,14,1,1.9824561403508771,0.08,88.33333333333333,2000,150,3919,-1.1743987970058537e-61,0.026790380477905273
Random,dg01_60_115.tpf,HS,60,40,CACULATED_DEGREE,8.0,93.0,E2,60,116,22,5,1,1.8245614035087718,14,1,1.9824561403508771,0.08,88.33333333333333,2000,150,3099,-1.1743987970058537e-61,0.014270305633544922
Random,dg01_60_115.tpf,RS,60,40,CACULATED_DEGREE,8.0,93.0,E2,60,116,22,5,1,1.8245614035087718,14,1,1.9824561403508771,0.08,88.33333333333333,2000,144,97039,-1.1743987970058537e-61,0.6854732036590576
Random,dg02_20_27.tpf,SAA,20,14,CACULATED_DEGREE,11.0,74.0,E1,20,28,13,4,1,1.411764705882353,5,1,1.4705882352941178,0.11,65.0,1000,99,388,-5.187517420126255e-41,0.0
Random,dg02_20_27.tpf,HS,20,14,CACULATED_DEGREE,11.0,74.0,E1,20,28,13,4,1,1.411764705882353,5,1,1.4705882352941178,0.11,65.0,1000,99,250,-5.187517420126255e-41,0.0
Random,dg02_20_27.tpf,RS,20,14,CACULATED_DEGREE,11.0,74.0,E1,20,28,13,4,1,1.411764705882353,5,1,1.4705882352941178,0.11,65.0,1000,90,3072,-5.187517420126255e-41,0.01598668098449707
Random,dg03_66_126.tpf,SAA,66,39,CACULATED_DEGREE,3.0,92.0,E2,66,127,17,6,1,1.9206349206349207,15,1,1.9682539682539681,0.03,87.87878787878788,2000,94,4267,-2.3212278677247065e-23,0.02401900291442871
Random,dg03_66_126.tpf,HS,66,39,CACULATED_DEGREE,3.0,92.0,E2,66,127,17,6,1,1.9206349206349207,15,1,1.9682539682539681,0.03,87.87878787878788,2000,94,3361,-2.3212278677247065e-23,0.00798797607421875
Random,dg03_66_126.tpf,RS,66,39,CACULATED_DEGREE,3.0,92.0,E2,66,127,17,6,1,1.9206349206349207,15,1,1.9682539682539681,0.03,87.87878787878788,2000,94,46284,-2.3212278677247065e-23,0.3003108501434326
Random,dg04_35_52.tpf,SAA,35,27,CACULATED_DEGREE,2.0,98.0,E2,35,53,25,4,1,1.46875,6,1,1.5625,0.02,91.42857142857143,2000,196,1494,-1.4767437607159623e-14,0.003992795944213867
Random,dg04_35_52.tpf,HS,35,27,CACULATED_DEGREE,2.0,98.0,E2,35,53,25,4,1,1.46875,6,1,1.5625,0.02,91.42857142857143,2000,196,1026,-1.4767437607159623e-14,0.0
Random,dg04_35_52.tpf,RS,35,27,CACULATED_DEGREE,2.0,98.0,E2,35,53,25,4,1,1.46875,6,1,1.5625,0.02,91.42857142857143,2000,189,45377,-1.4767437607159623e-14,0.3013033866882324
Random,dg05_46_89.tpf,SAA,46,1,CACULATED_DEGREE,19.0,13.0,E1,46,90,3,1,1,1.0,1,1,1.0,0.19,10.869565217391305,1000,9,345,74.75731224377067,0.006663084030151367
Random,dg05_46_89.tpf,HS,46,1,CACULATED_DEGREE,19.0,13.0,E1,46,90,3,1,1,1.0,1,1,1.0,0.19,10.869565217391305,1000,9,170,74.75731224377067,0.0
Random,dg05_46_89.tpf,RS,46,1,CACULATED_DEGREE,19.0,13.0,E1,46,90,3,1,1,1.0,1,1,1.0,0.19,10.869565217391305,1000,9,170,74.75731224377067,0.0
Random,dg06_48_88.tpf,SAA,48,35,CACULATED_DEGREE,14.0,30.0,E2,48,89,16,11,1,1.8444444444444446,6,1,1.9111111111111112,0.14,29.166666666666668,2000,137,1689,-2.3224893045467706e-106,0.005052328109741211
Random,dg06_48_88.tpf,HS,48,35,CACULATED_DEGREE,14.0,30.0,E2,48,89,16,11,1,1.8444444444444446,6,1,1.9111111111111112,0.14,29.166666666666668,2000,137,543,-2.3224893045467706e-106,0.0
Random,dg06_48_88.tpf,RS,48,35,CACULATED_DEGREE,14.0,30.0,E2,48,89,16,11,1,1.8444444444444446,6,1,1.9111111111111112,0.14,29.166666666666668,2000,137,7148,-2.3224893045467706e-106,0.08882451057434082
Random,dg07_58_114.tpf,SAA,58,49,CACULATED_DEGREE,9.0,52.0,E1,58,115,21,7,1,2.018181818181818,6,1,2.036363636363636,0.09,50.0,1000,150,2822,-5.376129269205288e-32,0.02533555030822754
Random,dg07_58_114.tpf,HS,58,49,CACULATED_DEGREE,9.0,52.0,E1,58,115,21,7,1,2.018181818181818,6,1,2.036363636363636,0.09,50.0,1000,150,1580,-5.376129269205288e-32,0.006161212921142578
Random,dg07_58_114.tpf,RS,58,49,CACULATED_DEGREE,9.0,52.0,E1,58,115,21,7,1,2.018181818181818,6,1,2.036363636363636,0.09,50.0,1000,143,17760,-5.376129269205288e-32,0.16336798667907715
Random,dg08_47_85.tpf,SAA,47,42,CACULATED_DEGREE,7.0,100.0,E2,47,86,17,6,1,1.8409090909090908,5,1,1.8863636363636365,0.07,95.74468085106383,2000,126,2581,-1.050859277462606e-54,0.005037546157836914
Random,dg08_47_85.tpf,HS,47,42,CACULATED_DEGREE,7.0,100.0,E2,47,86,17,6,1,1.8409090909090908,5,1,1.8863636363636365,0.07,95.74468085106383,2000,126,1872,-1.050859277462606e-54,0.004037618637084961
Random,dg08_47_85.tpf,RS,47,42,CACULATED_DEGREE,7.0,100.0,E2,47,86,17,6,1,1.8409090909090908,5,1,1.8863636363636365,0.07,95.74468085106383,2000,126,69584,-1.050859277462606e-54,0.7620012760162354
Random,dg09_38_58.tpf,SAA,38,27,CACULATED_DEGREE,15.0,87.0,E1,38,59,17,6,1,1.5714285714285714,7,1,1.6,0.15,81.57894736842105,1000,162,1513,-3.522073556360237e-51,0.007985115051269531
Random,dg09_38_58.tpf,HS,38,27,CACULATED_DEGREE,15.0,87.0,E1,38,59,17,6,1,1.5714285714285714,7,1,1.6,0.15,81.57894736842105,1000,162,984,-3.522073556360237e-51,0.003992795944213867
Random,dg09_38_58.tpf,RS,38,27,CACULATED_DEGREE,15.0,87.0,E1,38,59,17,6,1,1.5714285714285714,7,1,1.6,0.15,81.57894736842105,1000,162,36854,-3.522073556360237e-51,0.22976899147033691
Random,dg010_61_118.tpf,SAA,61,57,CACULATED_DEGREE,12.0,54.0,E1,61,119,21,5,1,1.896551724137931,6,1,2.0,0.12,52.459016393442624,1000,176,3319,3.3981362204587438,0.013283491134643555
Random,dg010_61_118.tpf,HS,61,57,CACULATED_DEGREE,12.0,54.0,E1,61,119,21,5,1,1.896551724137931,6,1,2.0,0.12,52.459016393442624,1000,176,1460,3.3981362204587438,0.0039615631103515625
Random,dg010_61_118.tpf,RS,61,57,CACULATED_DEGREE,12.0,54.0,E1,61,119,21,5,1,1.896551724137931,6,1,2.0,0.12,52.459016393442624,1000,176,23349,3.3981362204587438,0.20691132545471191
Random,dg011_34_55.tpf,SAA,34,13,CACULATED_DEGREE,14.0,55.0,E2,34,56,14,8,1,1.6129032258064515,3,1,1.3548387096774193,0.14,52.94117647058824,2000,96,690,11.587723949147012,0.0
Random,dg011_34_55.tpf,HS,34,13,CACULATED_DEGREE,14.0,55.0,E2,34,56,14,8,1,1.6129032258064515,3,1,1.3548387096774193,0.14,52.94117647058824,2000,96,449,11.587723949147012,0.001994609832763672
Random,dg011_34_55.tpf,RS,34,13,CACULATED_DEGREE,14.0,55.0,E2,34,56,14,8,1,1.6129032258064515,3,1,1.3548387096774193,0.14,52.94117647058824,2000,88,2602,11.587723949147012,0.011379718780517578
Random,dg012_82_223.tpf,SAA,82,35,CACULATED_DEGREE,18.0,5.0,E2,82,224,13,12,1,2.7341772151898733,8,1,2.7341772151898733,0.18,6.097560975609756,2000,104,14665,13.956174444786607,0.04626893997192383
Random,dg012_82_223.tpf,HS,82,35,CACULATED_DEGREE,18.0,5.0,E2,82,224,13,12,1,2.7341772151898733,8,1,2.7341772151898733,0.18,6.097560975609756,2000,104,1827,13.956174444786607,0.007987737655639648
Random,dg012_82_223.tpf,RS,82,35,CACULATED_DEGREE,18.0,5.0,E2,82,224,13,12,1,2.7341772151898733,8,1,2.7341772151898733,0.18,6.097560975609756,2000,104,2670,13.956174444786607,0.013212919235229492
Random,dg013_24_42.tpf,SAA,24,2,CACULATED_DEGREE,10.0,11.0,E1,24,43,5,1,1,1.0,9,1,1.8095238095238095,0.1,12.5,1000,18,273,36.22889686700845,0.005508899688720703
Random,dg013_24_42.tpf,HS,24,2,CACULATED_DEGREE,10.0,11.0,E1,24,43,5,1,1,1.0,9,1,1.8095238095238095,0.1,12.5,1000,18,89,36.22889686700845,0.0
Random,dg013_24_42.tpf,RS,24,2,CACULATED_DEGREE,10.0,11.0,E1,24,43,5,1,1,1.0,9,1,1.8095238095238095,0.1,12.5,1000,18,61,36.22889686700845,0.0015180110931396484
Random,dg014_61_111.tpf,SAA,61,57,CACULATED_DEGREE,14.0,84.0,E2,61,112,20,7,1,1.8275862068965518,5,1,1.8793103448275863,0.14,80.32786885245902,2000,149,4482,5.712113491391685,0.032791852951049805
Random,dg014_61_111.tpf,HS,61,57,CACULATED_DEGREE,14.0,84.0,E2,61,112,20,7,1,1.8275862068965518,5,1,1.8793103448275863,0.14,80.32786885245902,2000,149,2934,5.712113491391685,0.020030975341796875
Random,dg014_61_111.tpf,RS,61,57,CACULATED_DEGREE,14.0,84.0,E2,61,112,20,7,1,1.8275862068965518,5,1,1.8793103448275863,0.14,80.32786885245902,2000,149,62117,5.712113491391685,0.36199951171875
Random,dg015_50_85.tpf,SAA,50,7,CACULATED_DEGREE,18.0,53.0,E1,50,86,10,27,1,1.6170212765957446,29,1,1.7446808510638299,0.18,48.0,1000,46,1014,3.1470548560720926,0.007988452911376953
Random,dg015_50_85.tpf,HS,50,7,CACULATED_DEGREE,18.0,53.0,E1,50,86,10,27,1,1.6170212765957446,29,1,1.7446808510638299,0.18,48.0,1000,46,448,3.1470548560720926,0.003993988037109375
Random,dg015_50_85.tpf,RS,50,7,CACULATED_DEGREE,18.0,53.0,E1,50,86,10,27,1,1.6170212765957446,29,1,1.7446808510638299,0.18,48.0,1000,38,1517,3.1470548560720926,0.011982202529907227
Random,dg016_30_43.tpf,SAA,30,23,CACULATED_DEGREE,6.0,81.0,E1,30,44,17,4,1,1.2962962962962963,3,1,1.5185185185185186,0.06,73.33333333333333,1000,107,809,1.7164691653440158,0.003992795944213867
Random,dg016_30_43.tpf,HS,30,23,CACULATED_DEGREE,6.0,81.0,E1,30,44,17,4,1,1.2962962962962963,3,1,1.5185185185185186,0.06,73.33333333333333,1000,107,474,1.7164691653440158,0.0039980411529541016
Random,dg016_30_43.tpf,RS,30,23,CACULATED_DEGREE,6.0,81.0,E1,30,44,17,4,1,1.2962962962962963,3,1,1.5185185185185186,0.06,73.33333333333333,1000,107,7737,1.7164691653440158,0.12928485870361328
Random,dg017_35_59.tpf,SAA,35,20,CACULATED_DEGREE,9.0,62.0,E2,35,60,19,13,1,1.75,5,1,1.78125,0.09,60.0,2000,123,1004,6.126483269889388,0.010539054870605469
Random,dg017_35_59.tpf,HS,35,20,CACULATED_DEGREE,9.0,62.0,E2,35,60,19,13,1,1.75,5,1,1.78125,0.09,60.0,2000,123,595,6.126483269889388,0.004959583282470703
Random,dg017_35_59.tpf,RS,35,20,CACULATED_DEGREE,9.0,62.0,E2,35,60,19,13,1,1.75,5,1,1.78125,0.09,60.0,2000,115,5130,6.126483269889388,0.027028799057006836
Random,dg018_80_190.tpf,SAA,80,77,CACULATED_DEGREE,11.0,22.0,E2,80,191,18,11,1,2.3766233766233764,8,1,2.4415584415584415,0.11,22.5,2000,153,6644,9.275891819723471,0.022730350494384766
Random,dg018_80_190.tpf,HS,80,77,CACULATED_DEGREE,11.0,22.0,E2,80,191,18,11,1,2.3766233766233764,8,1,2.4415584415584415,0.11,22.5,2000,153,832,9.275891819723471,0.006402730941772461
Random,dg018_80_190.tpf,RS,80,77,CACULATED_DEGREE,11.0,22.0,E2,80,191,18,11,1,2.3766233766233764,8,1,2.4415584415584415,0.11,22.5,2000,153,4428,9.275891819723471,0.025928974151611328
Random,dg019_73_162.tpf,SAA,73,19,CACULATED_DEGREE,18.0,75.0,E2,73,163,11,8,1,2.2285714285714286,17,1,2.257142857142857,0.18,73.97260273972603,2000,84,5464,4.894519622600443,0.02295207977294922
Random,dg019_73_162.tpf,HS,73,19,CACULATED_DEGREE,18.0,75.0,E2,73,163,11,8,1,2.2285714285714286,17,1,2.257142857142857,0.18,73.97260273972603,2000,84,3708,4.894519622600443,0.019135236740112305
Random,dg019_73_162.tpf,RS,73,19,CACULATED_DEGREE,18.0,75.0,E2,73,163,11,8,1,2.2285714285714286,17,1,2.257142857142857,0.18,73.97260273972603,2000,76,31556,4.894519622600443,0.2096712589263916
Random,dg020_59_116.tpf,SAA,59,25,CACULATED_DEGREE,2.0,40.0,E2,59,117,15,7,1,1.9642857142857142,10,1,2.0357142857142856,0.02,40.67796610169492,2000,118,2898,52.75338350412147,0.014004945755004883
Random,dg020_59_116.tpf,HS,59,25,CACULATED_DEGREE,2.0,40.0,E2,59,117,15,7,1,1.9642857142857142,10,1,2.0357142857142856,0.02,40.67796610169492,2000,118,581,52.75338350412147,0.006502628326416016
Random,dg020_59_116.tpf,RS,59,25,CACULATED_DEGREE,2.0,40.0,E2,59,117,15,7,1,1.9642857142857142,10,1,2.0357142857142856,0.02,40.67796610169492,2000,118,1047,52.75338350412147,0.0050318241119384766
Random,dg021_58_115.tpf,SAA,58,23,CACULATED_DEGREE,8.0,65.0,E2,58,116,11,7,1,1.9636363636363636,14,1,2.036363636363636,0.08,62.06896551724138,2000,93,3341,12.44999288170121,0.018172502517700195
Random,dg021_58_115.tpf,HS,58,23,CACULATED_DEGREE,8.0,65.0,E2,58,116,11,7,1,1.9636363636363636,14,1,2.036363636363636,0.08,62.06896551724138,2000,93,1532,12.44999288170121,0.0040247440338134766
Random,dg021_58_115.tpf,RS,58,23,CACULATED_DEGREE,8.0,65.0,E2,58,116,11,7,1,1.9636363636363636,14,1,2.036363636363636,0.08,62.06896551724138,2000,93,5069,12.44999288170121,0.03294205665588379
Random,dg022_28_41.tpf,SAA,28,20,CACULATED_DEGREE,10.0,61.0,E2,28,42,18,4,1,1.52,8,1,1.56,0.1,57.14285714285714,2000,109,675,4.105264945845652,0.004040241241455078
Random,dg022_28_41.tpf,HS,28,20,CACULATED_DEGREE,10.0,61.0,E2,28,42,18,4,1,1.52,8,1,1.56,0.1,57.14285714285714,2000,109,429,4.105264945845652,0.0
Random,dg022_28_41.tpf,RS,28,20,CACULATED_DEGREE,10.0,61.0,E2,28,42,18,4,1,1.52,8,1,1.56,0.1,57.14285714285714,2000,102,6842,4.105264945845652,0.03073883056640625
Random,dg023_43_75.tpf,SAA,43,16,CACULATED_DEGREE,19.0,85.0,E1,43,76,13,10,1,1.725,5,1,1.8,0.19,79.06976744186046,1000,79,1640,1.4627677860630104,0.005075931549072266
Random,dg023_43_75.tpf,HS,43,16,CACULATED_DEGREE,19.0,85.0,E1,43,76,13,10,1,1.725,5,1,1.8,0.19,79.06976744186046,1000,79,1151,1.4627677860630104,0.000997304916381836
Random,dg023_43_75.tpf,RS,43,16,CACULATED_DEGREE,19.0,85.0,E1,43,76,13,10,1,1.725,5,1,1.8,0.19,79.06976744186046,1000,79,16027,1.4627677860630104,0.10081720352172852
Random,dg024_29_45.tpf,SAA,29,15,CACULATED_DEGREE,11.0,84.0,E1,29,46,15,8,1,1.6153846153846154,12,1,1.6538461538461537,0.11,79.3103448275862,1000,108,569,0.12298968783334918,0.007805585861206055
Random,dg024_29_45.tpf,HS,29,15,CACULATED_DEGREE,11.0,84.0,E1,29,46,15,8,1,1.6153846153846154,12,1,1.6538461538461537,0.11,79.3103448275862,1000,108,387,0.12298968783334918,0.0
Random,dg024_29_45.tpf,RS,29,15,CACULATED_DEGREE,11.0,84.0,E1,29,46,15,8,1,1.6153846153846154,12,1,1.6538461538461537,0.11,79.3103448275862,1000,100,6324,-3.3760391998955664e-40,0.04551386833190918
Random,dg025_27_41.tpf,SAA,27,7,CACULATED_DEGREE,2.0,4.0,E2,27,42,11,4,1,1.5416666666666667,3,1,1.2916666666666667,0.02,7.4074074074074066,2000,54,131,99.7536344380651,0.003069639205932617
Random,dg025_27_41.tpf,HS,27,7,CACULATED_DEGREE,2.0,4.0,E2,27,42,11,4,1,1.5416666666666667,3,1,1.2916666666666667,0.02,7.4074074074074066,2000,54,27,99.7536344380651,0.0010428428649902344
Random,dg025_27_41.tpf,RS,27,7,CACULATED_DEGREE,2.0,4.0,E2,27,42,11,4,1,1.5416666666666667,3,1,1.2916666666666667,0.02,7.4074074074074066,2000,54,27,99.7536344380651,0.0
Random,dg026_52_93.tpf,SAA,52,36,CACULATED_DEGREE,4.0,30.0,E2,52,94,18,7,1,1.7959183673469388,8,1,1.8571428571428572,0.04,26.923076923076923,2000,100,1898,31.353033144564755,0.011967182159423828
Random,dg026_52_93.tpf,HS,52,36,CACULATED_DEGREE,4.0,30.0,E2,52,94,18,7,1,1.7959183673469388,8,1,1.8571428571428572,0.04,26.923076923076923,2000,100,321,31.353033144564755,0.0020608901977539062
Random,dg026_52_93.tpf,RS,52,36,CACULATED_DEGREE,4.0,30.0,E2,52,94,18,7,1,1.7959183673469388,8,1,1.8571428571428572,0.04,26.923076923076923,2000,100,1062,31.353033144564755,0.007651329040527344
Random,dg027_68_140.tpf,SAA,68,55,CACULATED_DEGREE,6.0,97.0,E2,68,141,20,6,1,2.0923076923076924,11,1,2.123076923076923,0.06,92.64705882352942,2000,126,5253,-7.8434902241313625e-47,0.022029399871826172
Random,dg027_68_140.tpf,HS,68,55,CACULATED_DEGREE,6.0,97.0,E2,68,141,20,6,1,2.0923076923076924,11,1,2.123076923076923,0.06,92.64705882352942,2000,126,4312,-7.8434902241313625e-47,0.013570785522460938
Random,dg027_68_140.tpf,RS,68,55,CACULATED_DEGREE,6.0,97.0,E2,68,141,20,6,1,2.0923076923076924,11,1,2.123076923076923,0.06,92.64705882352942,2000,126,100840,-7.8434902241313625e-47,0.8213133811950684
Random,dg028_39_66.tpf,SAA,39,10,CACULATED_DEGREE,4.0,88.0,E1,39,67,12,5,1,1.3888888888888888,5,1,1.7777777777777777,0.04,82.05128205128204,1000,62,1544,11.573592369437328,0.010177373886108398
Random,dg028_39_66.tpf,HS,39,10,CACULATED_DEGREE,4.0,88.0,E1,39,67,12,5,1,1.3888888888888888,5,1,1.7777777777777777,0.04,82.05128205128204,1000,62,1048,11.573592369437328,0.003994464874267578
Random,dg028_39_66.tpf,RS,39,10,CACULATED_DEGREE,4.0,88.0,E1,39,67,12,5,1,1.3888888888888888,5,1,1.7777777777777777,0.04,82.05128205128204,1000,62,6134,11.573592369437328,0.04458165168762207
Random,dg029_72_155.tpf,SAA,72,60,CACULATED_DEGREE,1.0,84.0,E2,72,156,20,8,1,2.1884057971014492,8,1,2.217391304347826,0.01,80.55555555555556,2000,196,5260,2.078723098589604,0.027630090713500977
Random,dg029_72_155.tpf,HS,72,60,CACULATED_DEGREE,1.0,84.0,E2,72,156,20,8,1,2.1884057971014492,8,1,2.217391304347826,0.01,80.55555555555556,2000,196,3121,2.078723098589604,0.01769113540649414
Random,dg029_72_155.tpf,RS,72,60,CACULATED_DEGREE,1.0,84.0,E2,72,156,20,8,1,2.1884057971014492,8,1,2.217391304347826,0.01,80.55555555555556,2000,196,91657,-1.7079982937622444e-06,0.5346055030822754
Random,dg030_48_90.tpf,SAA,48,43,CACULATED_DEGREE,2.0,41.0,E2,48,91,17,5,1,1.9333333333333333,6,1,1.9555555555555555,0.02,41.66666666666667,2000,148,1222,46.42088936312097,0.0
Random,dg030_48_90.tpf,HS,48,43,CACULATED_DEGREE,2.0,41.0,E2,48,91,17,5,1,1.9333333333333333,6,1,1.9555555555555555,0.02,41.66666666666667,2000,148,413,46.42088936312097,0.003988981246948242
Random,dg030_48_90.tpf,RS,48,43,CACULATED_DEGREE,2.0,41.0,E2,48,91,17,5,1,1.9333333333333333,6,1,1.9555555555555555,0.02,41.66666666666667,2000,148,2417,46.42088936312097,0.025736570358276367
Random,dg031_60_118.tpf,SAA,60,35,CACULATED_DEGREE,8.0,89.0,E2,60,119,18,8,1,2.0,8,1,2.0350877192982457,0.08,85.0,2000,122,4393,4.322151076015806,0.04664731025695801
Random,dg031_60_118.tpf,HS,60,35,CACULATED_DEGREE,8.0,89.0,E2,60,119,18,8,1,2.0,8,1,2.0350877192982457,0.08,85.0,2000,122,2794,4.322151076015806,0.01262664794921875
Random,dg031_60_118.tpf,RS,60,35,CACULATED_DEGREE,8.0,89.0,E2,60,119,18,8,1,2.0,8,1,2.0350877192982457,0.08,85.0,2000,122,32573,4.322151076015806,0.21700119972229004
Random,dg032_30_57.tpf,SAA,30,1,CACULATED_DEGREE,5.0,50.0,E2,30,58,3,1,1,1.0,1,1,1.0,0.05,46.666666666666664,2000,9,350,64.9690811472972,0.0051877498626708984
Random,dg032_30_57.tpf,HS,30,1,CACULATED_DEGREE,5.0,50.0,E2,30,58,3,1,1,1.0,1,1,1.0,0.05,46.666666666666664,2000,9,239,64.9690811472972,0.003049612045288086
Random,dg032_30_57.tpf,RS,30,1,CACULATED_DEGREE,5.0,50.0,E2,30,58,3,1,1,1.0,1,1,1.0,0.05,46.666666666666664,2000,9,170,64.9690811472972,0.005252361297607422
Random,dg033_74_143.tpf,SAA,74,65,CACULATED_DEGREE,15.0,80.0,E1,74,144,21,7,1,1.943661971830986,6,1,1.9859154929577465,0.15,78.37837837837837,1000,174,5735,-2.0991875569001787e-50,0.027594566345214844
Random,dg033_74_143.tpf,HS,74,65,CACULATED_DEGREE,15.0,80.0,E1,74,144,21,7,1,1.943661971830986,6,1,1.9859154929577465,0.15,78.37837837837837,1000,174,3915,-2.0991875569001787e-50,0.021510839462280273
Random,dg033_74_143.tpf,RS,74,65,CACULATED_DEGREE,15.0,80.0,E1,74,144,21,7,1,1.943661971830986,6,1,1.9859154929577465,0.15,78.37837837837837,1000,174,100036,-2.0991875569001787e-50,0.7745852470397949
Random,dg034_53_98.tpf,SAA,53,3,CACULATED_DEGREE,9.0,78.0,E1,53,99,7,4,1,1.58,4,1,1.6,0.09,75.47169811320755,1000,27,2799,19.258575551295976,0.014923572540283203
Random,dg034_53_98.tpf,HS,53,3,CACULATED_DEGREE,9.0,78.0,E1,53,99,7,4,1,1.58,4,1,1.6,0.09,75.47169811320755,1000,27,1681,19.258575551295976,0.006421327590942383
Random,dg034_53_98.tpf,RS,53,3,CACULATED_DEGREE,9.0,78.0,E1,53,99,7,4,1,1.58,4,1,1.6,0.09,75.47169811320755,1000,27,3544,19.258575551295976,0.02479720115661621
Random,dg035_39_61.tpf,SAA,39,32,CACULATED_DEGREE,6.0,84.0,E1,39,62,19,5,1,1.5833333333333333,5,1,1.6388888888888888,0.06,76.92307692307693,1000,172,1582,-1.5861411562909912e-20,0.005541563034057617
