batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['80', '20', '3', '20', '50', '2']",dg66.tpf,SAA,80,20,3,20,50,2,82,196,9,3,1,2.2278481012658227,3,1,2.2278481012658227,0.2,56.09756097560976,234,78,3557,113.25345731435092,0.015767574310302734
"['80', '20', '3', '20', '50', '2']",dg66.tpf,HS,80,20,3,20,50,2,82,196,9,3,1,2.2278481012658227,3,1,2.2278481012658227,0.2,56.09756097560976,234,78,2948,113.25345731435092,0.021016836166381836
"['80', '20', '3', '20', '50', '2']",dg66.tpf,RS,80,20,3,20,50,2,82,196,9,3,1,2.2278481012658227,3,1,2.2278481012658227,0.2,56.09756097560976,234,78,20667,113.25345731435092,0.15056967735290527
"['80', '20', '3', '20', '50', '2']",dg67.tpf,SAA,80,20,3,20,50,2,82,193,8,3,1,2.1265822784810124,3,1,2.189873417721519,0.2,50.0,225,75,3283,117.6484850545704,0.015764474868774414
"['80', '20', '3', '20', '50', '2']",dg67.tpf,HS,80,20,3,20,50,2,82,193,8,3,1,2.1265822784810124,3,1,2.189873417721519,0.2,50.0,225,75,2573,117.6484850545704,0.016950130462646484
"['80', '20', '3', '20', '50', '2']",dg67.tpf,RS,80,20,3,20,50,2,82,193,8,3,1,2.1265822784810124,3,1,2.189873417721519,0.2,50.0,225,75,25820,117.08263828012097,0.15545988082885742
"['80', '20', '3', '20', '50', '2']",dg68.tpf,SAA,80,20,3,20,50,2,82,189,9,3,1,2.0632911392405062,3,1,2.151898734177215,0.2,47.5609756097561,231,77,3841,143.54790017866412,0.016075849533081055
"['80', '20', '3', '20', '50', '2']",dg68.tpf,HS,80,20,3,20,50,2,82,189,9,3,1,2.0632911392405062,3,1,2.151898734177215,0.2,47.5609756097561,231,77,3001,143.54790017866412,0.0
"['80', '20', '3', '20', '50', '2']",dg68.tpf,RS,80,20,3,20,50,2,82,189,9,3,1,2.0632911392405062,3,1,2.151898734177215,0.2,47.5609756097561,231,73,18204,143.54790017866412,0.11403036117553711
"['80', '20', '3', '20', '50', '2']",dg69.tpf,SAA,80,20,3,20,50,2,82,189,8,3,1,2.1392405063291138,3,1,2.1265822784810124,0.2,56.09756097560976,222,74,4376,63.49592037831433,0.0241849422454834
